#   d (cM)	weighted LD	    bin count
     0.277	 0.00031477	       105989
     0.278	 0.00057028	       106556
     0.279	 0.00046516	       107876
     0.280	 0.00063468	       107779
     0.281	 0.00048801	       106382
     0.282	 0.00039536	       105768
     0.283	 0.00044729	       107404
     0.284	 0.00044548	       104393
     0.285	 0.00029470	       106967
     0.286	 0.00045899	       111606
     0.287	 0.00053463	       112455
     0.288	 0.00043831	       104975
     0.289	 0.00023770	       108944
     0.290	 0.00025453	       105742
     0.291	 0.00050022	       110992
     0.292	 0.00029059	       106968
     0.293	 0.00044918	       103402
     0.294	 0.00040594	       106799
     0.295	 0.00002961	       108013
     0.296	 0.00023462	       102275
     0.297	 0.00043678	       105120
     0.298	 0.00037193	       105675
     0.299	 0.00024035	       108323
     0.300	 0.00020939	       101552
     0.301	 0.00038382	        95458
     0.302	 0.00052624	       103461
     0.303	 0.00007657	       109290
     0.304	 0.00057438	       108450
     0.305	 0.00053131	       107225
     0.306	 0.00011502	       102688
     0.307	 0.00040616	       104659
     0.308	 0.00026782	       115109
     0.309	 0.00032471	       102892
     0.310	 0.00020310	       104022
     0.311	 0.00024836	       107020
     0.312	 0.00014369	       105651
     0.313	 0.00011316	       101282
     0.314	 0.00013476	       108659
     0.315	 0.00017627	       104282
     0.316	 0.00016477	       107221
     0.317	 0.00022035	       104976
     0.318	 0.00045590	       105914
     0.319	 0.00057900	       106961
     0.320	 0.00022813	       111833
     0.321	 0.00024379	       103546
     0.322	 0.00080474	       109312
     0.323	 0.00033032	       103473
     0.324	 0.00020709	       108229
     0.325	 0.00024961	       104765
     0.326	 0.00008943	       102616
     0.327	 0.00027723	       103771
     0.328	 0.00009262	       107880
     0.329	 0.00011218	       104135
     0.330	 0.00015287	       104677
     0.331	 0.00001306	       101408
     0.332	 0.00019563	       105866
     0.333	 0.00015373	       104117
     0.334	 0.00017500	       102689
     0.335	 0.00017393	       107513
     0.336	 0.00014406	       107301
     0.337	 0.00017170	       106124
     0.338	 0.00020989	       103646
     0.339	 0.00029725	       107141
     0.340	 0.00018250	       127039
     0.341	 0.00004378	       104667
     0.342	 0.00010245	       106494
     0.343	 0.00018437	       100237
     0.344	 0.00025010	       102604
     0.345	 0.00017434	       104150
     0.346	 0.00003851	        99285
     0.347	 0.00011115	       105312
     0.348	 0.00021255	       101584
     0.349	 0.00024203	       109561
     0.350	 0.00033901	       104813
     0.351	 0.00025160	       104514
     0.352	 0.00028629	       106974
     0.353	 0.00011851	       105724
     0.354	 0.00032917	       100656
     0.355	 0.00026866	       104668
     0.356	 0.00023749	       105500
     0.357	 0.00016407	       101703
     0.358	 0.00023363	        99156
     0.359	 0.00006455	       105851
     0.360	 0.00010727	       103010
     0.361	 0.00014938	       102045
     0.362	 0.00006738	       103386
