#   d (cM)	weighted LD	    bin count
     0.699	-0.00000002	      3970785
     0.700	-0.00000071	      3971218
     0.701	-0.00000040	      3971546
     0.702	-0.00000035	      3973130
     0.703	-0.00000036	      3970916
     0.704	-0.00000063	      3968042
     0.705	-0.00000034	      3973735
     0.706	-0.00000005	      3970394
     0.707	-0.00000046	      3972488
     0.708	-0.00000046	      3976095
     0.709	-0.00000076	      3970495
     0.710	-0.00000058	      3967387
     0.711	-0.00000056	      3969264
     0.712	-0.00000106	      3967504
     0.713	-0.00000093	      3971650
     0.714	-0.00000069	      3969838
     0.715	-0.00000087	      3973014
     0.716	-0.00000082	      3971591
     0.717	-0.00000089	      3972842
     0.718	-0.00000124	      3973963
     0.719	-0.00000077	      3972471
     0.720	-0.00000138	      3972919
     0.721	-0.00000117	      3973471
     0.722	-0.00000107	      3968142
     0.723	-0.00000093	      3972662
     0.724	-0.00000071	      3968233
     0.725	-0.00000073	      3969121
     0.726	-0.00000116	      3971074
     0.727	-0.00000034	      3975304
     0.728	-0.00000020	      3972878
     0.729	-0.00000092	      3970480
     0.730	-0.00000052	      3968808
     0.731	-0.00000055	      3970798
     0.732	-0.00000029	      3970824
     0.733	-0.00000016	      3971482
     0.734	-0.00000008	      3974227
     0.735	-0.00000035	      3972726
     0.736	-0.00000033	      3968714
     0.737	-0.00000026	      3972824
     0.738	-0.00000000	      3971058
     0.739	-0.00000001	      3967366
     0.740	-0.00000032	      3973289
     0.741	-0.00000054	      3973131
     0.742	-0.00000027	      3972238
     0.743	-0.00000012	      3976515
     0.744	-0.00000055	      3974065
     0.745	-0.00000018	      3970809
     0.746	 0.00000012	      3971276
     0.747	-0.00000014	      3973267
     0.748	 0.00000007	      3970550
     0.749	-0.00000019	      3973134
     0.750	-0.00000016	      3972043
     0.751	-0.00000025	      3972008
     0.752	-0.00000045	      3971797
     0.753	-0.00000049	      3971930
     0.754	-0.00000008	      3973757
     0.755	-0.00000062	      3972743
     0.756	-0.00000017	      3969966
     0.757	-0.00000005	      3972295
     0.758	-0.00000016	      3972934
     0.759	 0.00000015	      3970408
     0.760	 0.00000042	      3970100
     0.761	 0.00000018	      3972091
     0.762	-0.00000029	      3972078
     0.763	-0.00000011	      3972871
     0.764	-0.00000001	      3975974
     0.765	 0.00000002	      3975253
     0.766	 0.00000039	      3973899
     0.767	 0.00000055	      3970589
     0.768	 0.00000008	      3971586
     0.769	 0.00000056	      3973428
     0.770	 0.00000008	      3974495
     0.771	 0.00000045	      3973294
     0.772	-0.00000053	      3969479
     0.773	 0.00000053	      3971235
     0.774	-0.00000060	      3972996
     0.775	 0.00000030	      3970382
     0.776	 0.00000004	      3970612
     0.777	 0.00000054	      3969247
     0.778	-0.00000025	      3972007
     0.779	 0.00000026	      3969094
     0.780	 0.00000032	      3971172
     0.781	 0.00000030	      3970281
     0.782	 0.00000073	      3969990
     0.783	 0.00000057	      3971793
     0.784	 0.00000016	      3970196
     0.785	 0.00000068	      3975341
     0.786	 0.00000005	      3973497
     0.787	 0.00000083	      3975141
     0.788	 0.00000052	      3971376
     0.789	 0.00000066	      3969707
     0.790	 0.00000045	      3968193
     0.791	 0.00000072	      3971711
     0.792	 0.00000022	      3973154
     0.793	-0.00000001	      3967465
     0.794	 0.00000025	      3971106
     0.795	-0.00000021	      3969837
     0.796	-0.00000000	      3967641
     0.797	-0.00000012	      3965888
     0.798	-0.00000013	      3968074
     0.799	-0.00000028	      3965691
     0.800	-0.00000040	      3973849
     0.801	-0.00000014	      3969273
     0.802	 0.00000013	      3971829
     0.803	-0.00000061	      3967645
     0.804	-0.00000019	      3967792
     0.805	-0.00000025	      3967115
     0.806	-0.00000049	      3967916
     0.807	-0.00000035	      3969518
     0.808	-0.00000041	      3967878
     0.809	-0.00000010	      3966112
     0.810	-0.00000036	      3971359
     0.811	-0.00000079	      3968625
     0.812	-0.00000077	      3966783
     0.813	-0.00000125	      3967819
     0.814	-0.00000069	      3963821
     0.815	-0.00000039	      3963861
     0.816	-0.00000040	      3966136
     0.817	-0.00000051	      3968392
