#   d (cM)	weighted LD	    bin count
     1.942	 0.00000070	      3939895
     1.943	 0.00000053	      3940822
     1.944	 0.00000035	      3941113
     1.945	 0.00000039	      3945597
     1.946	 0.00000021	      3945260
     1.947	 0.00000035	      3942290
     1.948	 0.00000027	      3947746
     1.949	 0.00000033	      3941263
     1.950	 0.00000001	      3941757
     1.951	 0.00000002	      3941303
     1.952	 0.00000002	      3941931
     1.953	-0.00000040	      3941321
     1.954	-0.00000008	      3942339
     1.955	 0.00000016	      3940015
     1.956	 0.00000004	      3939791
     1.957	 0.00000019	      3943926
     1.958	-0.00000023	      3941638
     1.959	 0.00000018	      3940227
     1.960	 0.00000076	      3939862
     1.961	 0.00000051	      3942307
     1.962	 0.00000064	      3940585
     1.963	 0.00000038	      3942440
     1.964	 0.00000044	      3941592
     1.965	 0.00000037	      3940146
     1.966	 0.00000047	      3940974
     1.967	 0.00000035	      3940557
     1.968	 0.00000002	      3942109
     1.969	-0.00000027	      3937979
     1.970	-0.00000015	      3941158
     1.971	-0.00000018	      3943918
     1.972	-0.00000017	      3939319
     1.973	 0.00000002	      3939361
     1.974	-0.00000018	      3937066
     1.975	-0.00000033	      3940171
     1.976	-0.00000046	      3940101
     1.977	-0.00000004	      3941966
     1.978	 0.00000006	      3939565
     1.979	-0.00000015	      3939899
     1.980	 0.00000009	      3941457
     1.981	-0.00000015	      3941366
     1.982	 0.00000002	      3938140
     1.983	-0.00000029	      3943463
     1.984	-0.00000008	      3941729
     1.985	-0.00000025	      3942451
     1.986	-0.00000028	      3936059
     1.987	-0.00000031	      3940173
     1.988	-0.00000042	      3940255
     1.989	-0.00000038	      3937846
     1.990	-0.00000034	      3939136
     1.991	 0.00000021	      3938665
     1.992	 0.00000005	      3942570
     1.993	 0.00000041	      3935801
     1.994	 0.00000034	      3940272
     1.995	-0.00000016	      3939796
     1.996	-0.00000016	      3940933
     1.997	-0.00000004	      3935555
     1.998	-0.00000042	      3941798
     1.999	-0.00000028	      3938867
     2.000	-0.00000001	      3941207
     2.001	-0.00000028	      3942666
     2.002	-0.00000026	      3942224
     2.003	-0.00000052	      3940633
     2.004	-0.00000041	      3941995
     2.005	-0.00000009	      3941032
     2.006	 0.00000024	      3936831
     2.007	 0.00000001	      3941977
     2.008	 0.00000029	      3944813
     2.009	-0.00000004	      3941262
     2.010	-0.00000003	      3941817
     2.011	 0.00000002	      3940278
     2.012	-0.00000019	      3944585
     2.013	 0.00000021	      3943701
     2.014	 0.00000003	      3939486
     2.015	 0.00000006	      3941532
     2.016	-0.00000017	      3942297
     2.017	-0.00000017	      3947652
     2.018	-0.00000045	      3940514
     2.019	-0.00000014	      3939910
     2.020	-0.00000044	      3942682
     2.021	-0.00000049	      3940191
     2.022	-0.00000053	      3940696
     2.023	-0.00000075	      3941230
     2.024	 0.00000001	      3939058
     2.025	-0.00000015	      3943016
     2.026	-0.00000002	      3941833
     2.027	 0.00000008	      3940630
     2.028	-0.00000026	      3939839
     2.029	 0.00000015	      3938562
     2.030	 0.00000025	      3939174
     2.031	 0.00000021	      3941509
     2.032	 0.00000007	      3945233
     2.033	 0.00000021	      3939895
     2.034	 0.00000014	      3941978
     2.035	-0.00000019	      3938457
     2.036	-0.00000016	      3939695
     2.037	-0.00000050	      3943046
     2.038	-0.00000038	      3943221
     2.039	-0.00000045	      3938816
     2.040	-0.00000065	      3940670
     2.041	-0.00000024	      3945672
     2.042	-0.00000051	      3940989
     2.043	-0.00000011	      3943537
     2.044	 0.00000006	      3939840
     2.045	-0.00000023	      3937954
     2.046	-0.00000006	      3942248
     2.047	 0.00000004	      3941302
     2.048	-0.00000029	      3941326
     2.049	-0.00000091	      3940857
     2.050	-0.00000025	      3939150
     2.051	-0.00000045	      3939797
     2.052	-0.00000016	      3939779
     2.053	-0.00000040	      3939016
     2.054	-0.00000055	      3940566
     2.055	 0.00000010	      3941230
     2.056	 0.00000002	      3942659
     2.057	 0.00000010	      3944294
     2.058	-0.00000002	      3942135
     2.059	 0.00000034	      3942184
     2.060	 0.00000011	      3941644
     2.061	 0.00000021	      3945287
     2.062	-0.00000006	      3941344
     2.063	 0.00000023	      3939828
     2.064	 0.00000017	      3937715
     2.065	-0.00000016	      3940631
     2.066	-0.00000039	      3943465
     2.067	-0.00000044	      3940612
     2.068	-0.00000040	      3938904
     2.069	-0.00000015	      3943748
     2.070	 0.00000011	      3940803
     2.071	 0.00000003	      3936107
     2.072	-0.00000009	      3938554
     2.073	 0.00000032	      3937289
     2.074	 0.00000010	      3939087
     2.075	-0.00000036	      3939045
     2.076	 0.00000022	      3935924
     2.077	-0.00000032	      3937042
     2.078	 0.00000026	      3941801
     2.079	-0.00000003	      3939305
     2.080	-0.00000016	      3938893
     2.081	 0.00000021	      3942208
     2.082	 0.00000003	      3940444
     2.083	 0.00000041	      3939767
     2.084	 0.00000018	      3940958
     2.085	-0.00000035	      3941081
     2.086	 0.00000003	      3943524
     2.087	 0.00000005	      3940970
     2.088	 0.00000005	      3939998
     2.089	 0.00000006	      3940332
     2.090	-0.00000003	      3940236
     2.091	 0.00000041	      3939250
     2.092	 0.00000012	      3941518
     2.093	 0.00000026	      3936581
     2.094	 0.00000009	      3938452
     2.095	-0.00000005	      3939159
     2.096	-0.00000005	      3939663
     2.097	 0.00000005	      3937832
     2.098	-0.00000032	      3938222
     2.099	-0.00000001	      3936781
     2.100	-0.00000003	      3942181
     2.101	-0.00000000	      3938726
     2.102	-0.00000024	      3941232
     2.103	-0.00000004	      3937981
     2.104	 0.00000003	      3938124
     2.105	-0.00000026	      3938562
     2.106	-0.00000021	      3940719
     2.107	-0.00000038	      3939651
     2.108	-0.00000027	      3941920
     2.109	 0.00000015	      3939360
     2.110	-0.00000028	      3942495
     2.111	-0.00000051	      3940569
     2.112	-0.00000030	      3938298
     2.113	-0.00000012	      3939860
     2.114	-0.00000037	      3938140
     2.115	-0.00000064	      3937382
     2.116	-0.00000083	      3939189
     2.117	-0.00000053	      3941606
     2.118	-0.00000079	      3937209
     2.119	-0.00000032	      3935491
     2.120	-0.00000025	      3938356
     2.121	-0.00000020	      3935275
     2.122	-0.00000040	      3936554
     2.123	-0.00000059	      3936637
     2.124	-0.00000024	      3936795
     2.125	-0.00000012	      3933499
     2.126	 0.00000046	      3933217
     2.127	 0.00000005	      3934767
     2.128	 0.00000035	      3938824
     2.129	-0.00000036	      3933705
     2.130	 0.00000008	      3937092
     2.131	 0.00000015	      3934769
     2.132	 0.00000032	      3937149
     2.133	 0.00000057	      3937653
     2.134	 0.00000031	      3933899
     2.135	 0.00000008	      3933526
     2.136	 0.00000025	      3939489
     2.137	 0.00000021	      3935365
     2.138	 0.00000001	      3937488
     2.139	-0.00000000	      3937194
     2.140	 0.00000017	      3931458
     2.141	 0.00000003	      3935683
     2.142	 0.00000013	      3934248
     2.143	 0.00000017	      3943015
     2.144	 0.00000034	      3936187
     2.145	 0.00000022	      3935521
     2.146	 0.00000026	      3937818
     2.147	 0.00000024	      3936764
     2.148	 0.00000031	      3935584
     2.149	-0.00000026	      3936476
     2.150	 0.00000024	      3939687
     2.151	 0.00000049	      3934518
     2.152	 0.00000036	      3937569
     2.153	 0.00000068	      3938007
     2.154	-0.00000001	      3935333
     2.155	 0.00000018	      3939087
     2.156	 0.00000008	      3938368
     2.157	 0.00000019	      3938948
     2.158	-0.00000016	      3938406
     2.159	 0.00000007	      3938039
     2.160	 0.00000031	      3936480
     2.161	-0.00000005	      3936802
     2.162	-0.00000009	      3937851
     2.163	 0.00000059	      3939404
     2.164	 0.00000046	      3937857
     2.165	 0.00000024	      3936434
     2.166	 0.00000028	      3939451
     2.167	 0.00000031	      3936364
     2.168	-0.00000022	      3942665
     2.169	-0.00000018	      3935037
     2.170	-0.00000006	      3942182
     2.171	 0.00000000	      3938883
     2.172	 0.00000032	      3938269
     2.173	-0.00000024	      3937715
     2.174	-0.00000044	      3934619
     2.175	-0.00000031	      3937508
     2.176	-0.00000037	      3930345
     2.177	-0.00000033	      3937947
     2.178	-0.00000021	      3934771
     2.179	 0.00000018	      3936869
     2.180	-0.00000011	      3934847
     2.181	-0.00000044	      3936658
     2.182	-0.00000007	      3935522
     2.183	-0.00000044	      3935308
     2.184	-0.00000008	      3938423
     2.185	-0.00000017	      3939008
     2.186	 0.00000007	      3939587
     2.187	 0.00000005	      3941376
     2.188	-0.00000003	      3935192
     2.189	 0.00000043	      3937606
     2.190	 0.00000045	      3935824
     2.191	 0.00000047	      3939737
     2.192	 0.00000042	      3936748
     2.193	 0.00000041	      3933667
     2.194	 0.00000068	      3935994
     2.195	 0.00000036	      3937156
     2.196	 0.00000042	      3935247
     2.197	 0.00000027	      3939249
     2.198	-0.00000029	      3935631
     2.199	 0.00000040	      3935993
     2.200	-0.00000007	      3937627
     2.201	-0.00000018	      3934962
     2.202	 0.00000043	      3935929
     2.203	 0.00000026	      3934358
     2.204	 0.00000029	      3935960
     2.205	 0.00000025	      3934972
     2.206	 0.00000010	      3933708
     2.207	 0.00000008	      3936382
     2.208	 0.00000021	      3938560
     2.209	 0.00000047	      3934472
     2.210	 0.00000005	      3936819
     2.211	 0.00000038	      3935045
     2.212	-0.00000029	      3932323
     2.213	-0.00000003	      3934922
     2.214	-0.00000032	      3933566
     2.215	-0.00000021	      3936360
     2.216	-0.00000005	      3934334
     2.217	-0.00000005	      3935828
     2.218	-0.00000022	      3934898
     2.219	-0.00000029	      3932940
     2.220	-0.00000026	      3930141
     2.221	 0.00000011	      3932213
     2.222	 0.00000013	      3932687
     2.223	 0.00000015	      3930114
     2.224	 0.00000010	      3937821
     2.225	-0.00000046	      3934613
     2.226	-0.00000019	      3937910
     2.227	-0.00000057	      3934251
     2.228	-0.00000004	      3929531
     2.229	-0.00000045	      3935731
     2.230	-0.00000009	      3935883
     2.231	 0.00000005	      3936658
     2.232	-0.00000015	      3934011
     2.233	-0.00000040	      3935812
     2.234	 0.00000002	      3939230
     2.235	-0.00000022	      3937954
     2.236	-0.00000012	      3937658
     2.237	 0.00000003	      3934081
     2.238	-0.00000017	      3937795
     2.239	 0.00000007	      3939751
     2.240	-0.00000011	      3939090
     2.241	-0.00000024	      3938037
     2.242	-0.00000014	      3939450
     2.243	-0.00000048	      3935534
     2.244	 0.00000027	      3936675
     2.245	-0.00000007	      3938139
     2.246	-0.00000020	      3940634
     2.247	 0.00000025	      3936026
     2.248	-0.00000041	      3936204
     2.249	-0.00000024	      3935194
     2.250	 0.00000018	      3936375
     2.251	-0.00000023	      3938815
     2.252	-0.00000004	      3937306
     2.253	-0.00000028	      3939114
     2.254	-0.00000001	      3939228
     2.255	-0.00000002	      3937131
     2.256	-0.00000009	      3931681
     2.257	-0.00000018	      3938168
     2.258	-0.00000034	      3936473
     2.259	-0.00000015	      3937409
     2.260	 0.00000019	      3934421
     2.261	-0.00000021	      3934513
     2.262	 0.00000012	      3936071
     2.263	 0.00000010	      3934336
     2.264	 0.00000014	      3933800
     2.265	 0.00000010	      3936994
     2.266	 0.00000032	      3935582
     2.267	-0.00000008	      3937825
     2.268	-0.00000031	      3936374
     2.269	-0.00000043	      3937014
     2.270	-0.00000028	      3935515
     2.271	 0.00000018	      3937662
     2.272	-0.00000021	      3932443
     2.273	-0.00000006	      3934150
     2.274	-0.00000022	      3937927
     2.275	-0.00000004	      3936656
     2.276	-0.00000047	      3933049
     2.277	-0.00000027	      3937742
     2.278	-0.00000035	      3931200
     2.279	-0.00000008	      3931129
     2.280	-0.00000011	      3936909
     2.281	-0.00000037	      3933300
     2.282	-0.00000017	      3931421
     2.283	 0.00000030	      3932680
     2.284	-0.00000014	      3933242
     2.285	-0.00000022	      3933980
     2.286	-0.00000031	      3935105
     2.287	-0.00000037	      3930483
     2.288	-0.00000007	      3929776
     2.289	-0.00000034	      3931031
     2.290	-0.00000012	      3927419
     2.291	-0.00000002	      3932742
     2.292	 0.00000031	      3928717
     2.293	 0.00000051	      3933072
     2.294	 0.00000069	      3933845
     2.295	 0.00000039	      3935262
     2.296	 0.00000053	      3933509
     2.297	 0.00000036	      3930795
     2.298	 0.00000022	      3926796
     2.299	 0.00000037	      3934096
     2.300	-0.00000010	      3936601
     2.301	-0.00000028	      3932412
     2.302	-0.00000022	      3933901
     2.303	-0.00000002	      3930627
     2.304	-0.00000004	      3938407
     2.305	-0.00000006	      3934517
     2.306	 0.00000002	      3932361
     2.307	 0.00000018	      3936871
     2.308	-0.00000004	      3929071
     2.309	 0.00000035	      3931021
     2.310	-0.00000000	      3929135
     2.311	-0.00000002	      3933068
     2.312	 0.00000026	      3931866
     2.313	 0.00000024	      3934717
     2.314	-0.00000029	      3931120
     2.315	-0.00000005	      3931568
     2.316	-0.00000012	      3929167
     2.317	-0.00000003	      3927283
     2.318	 0.00000028	      3934402
     2.319	-0.00000001	      3936043
     2.320	-0.00000014	      3931201
     2.321	-0.00000011	      3927280
     2.322	-0.00000029	      3930933
     2.323	-0.00000053	      3932085
     2.324	-0.00000024	      3930697
     2.325	-0.00000039	      3931404
     2.326	-0.00000068	      3930940
     2.327	-0.00000056	      3931748
     2.328	-0.00000017	      3931538
     2.329	-0.00000047	      3933281
     2.330	-0.00000049	      3933155
     2.331	-0.00000008	      3933471
     2.332	 0.00000009	      3934250
     2.333	 0.00000005	      3933322
     2.334	-0.00000042	      3933254
     2.335	-0.00000001	      3932385
     2.336	-0.00000018	      3935187
     2.337	 0.00000014	      3934296
     2.338	-0.00000013	      3931510
     2.339	-0.00000021	      3932763
     2.340	-0.00000025	      3932287
     2.341	-0.00000010	      3931988
     2.342	 0.00000031	      3935036
     2.343	-0.00000021	      3934544
     2.344	-0.00000024	      3931838
     2.345	 0.00000011	      3932969
     2.346	 0.00000004	      3933606
     2.347	 0.00000027	      3930005
     2.348	 0.00000003	      3932600
     2.349	 0.00000013	      3930627
     2.350	-0.00000024	      3929642
     2.351	-0.00000003	      3930580
     2.352	 0.00000027	      3934221
     2.353	 0.00000025	      3934767
     2.354	 0.00000051	      3930271
     2.355	 0.00000014	      3929570
     2.356	-0.00000006	      3931593
     2.357	 0.00000021	      3930862
     2.358	 0.00000025	      3930704
     2.359	 0.00000033	      3930710
     2.360	 0.00000024	      3930969
     2.361	 0.00000019	      3934830
     2.362	-0.00000015	      3933498
     2.363	 0.00000014	      3933140
     2.364	-0.00000028	      3928934
     2.365	 0.00000018	      3930271
     2.366	 0.00000011	      3931516
     2.367	 0.00000018	      3931968
     2.368	-0.00000037	      3931266
     2.369	-0.00000012	      3934975
     2.370	-0.00000011	      3933549
     2.371	-0.00000022	      3933401
     2.372	 0.00000005	      3937813
     2.373	 0.00000003	      3929895
     2.374	-0.00000014	      3931295
     2.375	-0.00000026	      3930882
     2.376	-0.00000013	      3931723
     2.377	-0.00000019	      3932873
     2.378	 0.00000002	      3930754
     2.379	-0.00000037	      3930750
     2.380	 0.00000003	      3931854
     2.381	-0.00000009	      3933240
     2.382	 0.00000000	      3934599
     2.383	-0.00000023	      3933497
     2.384	-0.00000010	      3933801
     2.385	-0.00000009	      3932243
     2.386	 0.00000026	      3929752
     2.387	 0.00000055	      3933635
     2.388	 0.00000052	      3930386
     2.389	 0.00000011	      3932680
     2.390	 0.00000071	      3932402
     2.391	 0.00000051	      3929183
     2.392	 0.00000033	      3932455
     2.393	 0.00000052	      3929000
     2.394	 0.00000058	      3933356
     2.395	 0.00000044	      3930768
     2.396	 0.00000055	      3930027
     2.397	 0.00000040	      3932414
     2.398	 0.00000031	      3930789
     2.399	-0.00000011	      3928504
     2.400	 0.00000004	      3928505
     2.401	 0.00000013	      3932219
     2.402	 0.00000020	      3932015
     2.403	 0.00000005	      3936008
     2.404	 0.00000029	      3930058
     2.405	 0.00000051	      3931431
     2.406	 0.00000015	      3929729
     2.407	 0.00000016	      3929219
     2.408	 0.00000049	      3928095
     2.409	 0.00000073	      3929282
     2.410	 0.00000062	      3932006
     2.411	 0.00000054	      3929422
     2.412	 0.00000045	      3929892
     2.413	 0.00000039	      3926781
     2.414	 0.00000086	      3928466
     2.415	 0.00000056	      3926481
     2.416	 0.00000063	      3930907
     2.417	 0.00000088	      3926507
     2.418	 0.00000051	      3930561
     2.419	 0.00000034	      3928709
     2.420	 0.00000037	      3926993
     2.421	 0.00000022	      3929642
     2.422	 0.00000027	      3932668
     2.423	 0.00000077	      3927686
     2.424	 0.00000045	      3930541
     2.425	 0.00000078	      3932333
     2.426	 0.00000083	      3927326
     2.427	 0.00000047	      3931182
     2.428	 0.00000007	      3927932
     2.429	 0.00000046	      3927297
     2.430	 0.00000029	      3929832
     2.431	 0.00000006	      3927133
     2.432	 0.00000026	      3929106
     2.433	 0.00000041	      3929350
     2.434	 0.00000044	      3931531
     2.435	 0.00000061	      3928415
     2.436	 0.00000039	      3931582
     2.437	 0.00000075	      3934282
     2.438	 0.00000033	      3930539
     2.439	 0.00000066	      3927921
     2.440	-0.00000007	      3930407
     2.441	 0.00000046	      3929216
     2.442	 0.00000027	      3926993
     2.443	 0.00000052	      3928918
     2.444	 0.00000049	      3930806
     2.445	 0.00000070	      3925172
     2.446	 0.00000052	      3928604
     2.447	 0.00000029	      3930374
     2.448	 0.00000062	      3923933
     2.449	 0.00000053	      3927272
     2.450	 0.00000027	      3928665
     2.451	 0.00000035	      3929335
     2.452	-0.00000002	      3925620
     2.453	-0.00000015	      3924703
     2.454	 0.00000008	      3928066
     2.455	-0.00000012	      3926792
     2.456	-0.00000036	      3923745
     2.457	-0.00000011	      3928308
     2.458	 0.00000015	      3932175
     2.459	 0.00000007	      3927128
     2.460	 0.00000036	      3927932
     2.461	-0.00000003	      3926553
     2.462	 0.00000031	      3931355
     2.463	 0.00000050	      3930135
     2.464	 0.00000059	      3929007
     2.465	 0.00000046	      3930619
     2.466	 0.00000060	      3931913
     2.467	 0.00000021	      3930856
     2.468	 0.00000026	      3928890
     2.469	 0.00000013	      3928618
     2.470	 0.00000052	      3927992
     2.471	-0.00000018	      3928981
     2.472	 0.00000021	      3934246
     2.473	 0.00000052	      3929114
     2.474	-0.00000002	      3925505
     2.475	-0.00000007	      3930760
     2.476	 0.00000017	      3928921
     2.477	-0.00000009	      3931257
     2.478	 0.00000057	      3928276
     2.479	 0.00000052	      3929835
     2.480	 0.00000042	      3927427
     2.481	 0.00000040	      3928097
     2.482	 0.00000024	      3928119
     2.483	 0.00000068	      3930701
     2.484	 0.00000040	      3927844
     2.485	 0.00000063	      3926450
     2.486	 0.00000061	      3928271
     2.487	 0.00000040	      3929190
     2.488	 0.00000050	      3926408
     2.489	 0.00000020	      3930099
     2.490	 0.00000048	      3929515
     2.491	 0.00000016	      3924606
     2.492	 0.00000022	      3930928
     2.493	 0.00000018	      3928579
     2.494	 0.00000040	      3927292
     2.495	 0.00000061	      3932227
     2.496	 0.00000004	      3926773
     2.497	 0.00000031	      3925141
     2.498	 0.00000019	      3926718
     2.499	 0.00000052	      3926405
     2.500	 0.00000007	      3926795
     2.501	-0.00000003	      3928108
     2.502	 0.00000051	      3926057
     2.503	 0.00000016	      3926526
     2.504	 0.00000027	      3928766
     2.505	 0.00000002	      3926475
     2.506	 0.00000080	      3929696
     2.507	 0.00000013	      3930849
     2.508	 0.00000031	      3929618
     2.509	 0.00000002	      3930120
     2.510	-0.00000005	      3926892
     2.511	 0.00000010	      3926506
     2.512	 0.00000046	      3929892
     2.513	 0.00000036	      3930913
     2.514	-0.00000013	      3929364
     2.515	 0.00000026	      3931676
     2.516	-0.00000025	      3929474
     2.517	-0.00000071	      3925009
     2.518	 0.00000021	      3929770
     2.519	-0.00000060	      3925795
     2.520	-0.00000027	      3927061
     2.521	-0.00000004	      3928468
     2.522	-0.00000021	      3928493
     2.523	 0.00000024	      3931209
     2.524	 0.00000001	      3930715
     2.525	-0.00000005	      3922801
     2.526	-0.00000034	      3925775
     2.527	 0.00000002	      3928581
     2.528	-0.00000002	      3924750
     2.529	 0.00000019	      3929399
     2.530	 0.00000026	      3926076
     2.531	 0.00000005	      3926119
     2.532	-0.00000003	      3929965
     2.533	-0.00000002	      3931196
     2.534	 0.00000004	      3929103
     2.535	 0.00000002	      3929559
     2.536	 0.00000058	      3928695
     2.537	 0.00000036	      3925758
     2.538	 0.00000034	      3929927
     2.539	 0.00000033	      3926904
     2.540	 0.00000018	      3928101
     2.541	 0.00000055	      3927737
     2.542	-0.00000006	      3930415
     2.543	 0.00000034	      3926650
     2.544	 0.00000050	      3927546
     2.545	 0.00000008	      3929288
     2.546	 0.00000041	      3927638
     2.547	-0.00000003	      3927578
     2.548	 0.00000021	      3925930
     2.549	-0.00000002	      3925349
     2.550	 0.00000011	      3926481
     2.551	 0.00000040	      3925864
     2.552	 0.00000032	      3927254
     2.553	 0.00000069	      3923941
     2.554	-0.00000024	      3926833
     2.555	-0.00000010	      3923971
     2.556	 0.00000052	      3929509
     2.557	 0.00000015	      3926782
     2.558	 0.00000028	      3928246
     2.559	 0.00000005	      3927603
     2.560	 0.00000050	      3926641
     2.561	 0.00000052	      3924482
     2.562	 0.00000081	      3925537
     2.563	 0.00000024	      3927276
     2.564	 0.00000029	      3925095
     2.565	 0.00000061	      3926537
     2.566	 0.00000085	      3928188
     2.567	 0.00000043	      3928524
     2.568	 0.00000060	      3929920
     2.569	 0.00000067	      3927951
     2.570	 0.00000034	      3932735
     2.571	 0.00000037	      3928386
     2.572	 0.00000050	      3926546
     2.573	 0.00000041	      3925114
     2.574	 0.00000044	      3927501
     2.575	 0.00000051	      3924814
     2.576	 0.00000016	      3926698
     2.577	 0.00000033	      3927982
     2.578	-0.00000014	      3927817
     2.579	 0.00000001	      3931228
     2.580	 0.00000020	      3927567
     2.581	 0.00000057	      3928641
     2.582	 0.00000033	      3929645
     2.583	 0.00000032	      3927614
     2.584	 0.00000011	      3930201
     2.585	-0.00000008	      3929038
     2.586	 0.00000048	      3926978
     2.587	-0.00000022	      3929071
     2.588	-0.00000001	      3929517
     2.589	 0.00000026	      3925070
     2.590	 0.00000028	      3927859
     2.591	 0.00000025	      3925891
     2.592	-0.00000021	      3929360
     2.593	-0.00000012	      3923621
     2.594	-0.00000016	      3924629
     2.595	 0.00000005	      3927734
     2.596	 0.00000038	      3927153
     2.597	-0.00000003	      3925768
     2.598	 0.00000013	      3926395
     2.599	 0.00000021	      3926809
     2.600	 0.00000031	      3928392
     2.601	 0.00000029	      3925611
     2.602	 0.00000046	      3924580
     2.603	 0.00000048	      3927556
     2.604	 0.00000015	      3924652
     2.605	 0.00000044	      3926940
     2.606	-0.00000006	      3926142
     2.607	-0.00000010	      3928447
     2.608	-0.00000008	      3927212
     2.609	 0.00000018	      3926989
     2.610	 0.00000007	      3929155
     2.611	-0.00000044	      3926094
     2.612	-0.00000023	      3926634
     2.613	-0.00000007	      3927997
     2.614	-0.00000029	      3923096
     2.615	-0.00000029	      3920932
     2.616	 0.00000010	      3925151
     2.617	 0.00000004	      3921826
     2.618	 0.00000043	      3925711
     2.619	 0.00000032	      3924342
     2.620	 0.00000079	      3925455
     2.621	 0.00000036	      3928060
     2.622	 0.00000015	      3927770
     2.623	 0.00000073	      3927869
     2.624	 0.00000102	      3927284
     2.625	 0.00000073	      3926938
     2.626	 0.00000076	      3926855
     2.627	 0.00000046	      3927640
     2.628	 0.00000106	      3926006
     2.629	 0.00000063	      3926045
     2.630	 0.00000064	      3922992
     2.631	 0.00000070	      3924774
     2.632	 0.00000061	      3928127
     2.633	 0.00000075	      3924404
     2.634	 0.00000052	      3925771
     2.635	 0.00000078	      3925817
     2.636	 0.00000061	      3925333
     2.637	 0.00000059	      3929134
     2.638	-0.00000005	      3928282
     2.639	 0.00000015	      3927516
     2.640	 0.00000007	      3926878
     2.641	-0.00000006	      3925138
     2.642	 0.00000015	      3925350
     2.643	 0.00000014	      3924990
     2.644	 0.00000015	      3923138
     2.645	-0.00000011	      3923849
     2.646	 0.00000018	      3924246
     2.647	 0.00000031	      3924469
     2.648	 0.00000014	      3923699
     2.649	 0.00000024	      3921914
     2.650	 0.00000029	      3921898
     2.651	 0.00000015	      3919791
     2.652	 0.00000007	      3922131
     2.653	 0.00000021	      3924882
     2.654	 0.00000011	      3921946
     2.655	 0.00000001	      3925523
     2.656	-0.00000004	      3926905
     2.657	-0.00000010	      3925726
     2.658	 0.00000024	      3925644
     2.659	 0.00000022	      3922654
     2.660	 0.00000022	      3921957
     2.661	-0.00000006	      3922893
     2.662	-0.00000045	      3920601
     2.663	-0.00000015	      3921902
     2.664	-0.00000042	      3923311
     2.665	 0.00000028	      3925481
     2.666	 0.00000034	      3927073
     2.667	 0.00000013	      3922093
     2.668	-0.00000012	      3918314
     2.669	 0.00000018	      3922790
     2.670	-0.00000042	      3920155
     2.671	 0.00000028	      3923574
     2.672	 0.00000025	      3921474
     2.673	-0.00000004	      3921446
     2.674	 0.00000042	      3918722
     2.675	-0.00000022	      3922418
     2.676	-0.00000003	      3921878
     2.677	-0.00000028	      3922630
     2.678	 0.00000023	      3924205
     2.679	-0.00000021	      3923937
     2.680	-0.00000002	      3923596
     2.681	-0.00000035	      3921977
     2.682	-0.00000032	      3924926
     2.683	-0.00000015	      3922675
     2.684	-0.00000030	      3924000
     2.685	-0.00000019	      3922769
     2.686	-0.00000030	      3923558
     2.687	-0.00000042	      3919062
     2.688	-0.00000034	      3924497
     2.689	-0.00000013	      3924710
     2.690	-0.00000033	      3924852
     2.691	-0.00000024	      3922523
     2.692	 0.00000034	      3925235
     2.693	-0.00000023	      3926389
     2.694	-0.00000050	      3925821
     2.695	-0.00000069	      3923114
     2.696	-0.00000033	      3924414
     2.697	-0.00000033	      3927640
     2.698	-0.00000048	      3926986
     2.699	-0.00000012	      3926955
     2.700	-0.00000011	      3924408
     2.701	 0.00000009	      3922166
     2.702	-0.00000015	      3924840
     2.703	-0.00000023	      3924103
     2.704	-0.00000048	      3921050
     2.705	-0.00000039	      3922151
     2.706	-0.00000006	      3921818
     2.707	-0.00000036	      3919314
     2.708	-0.00000035	      3923475
     2.709	-0.00000052	      3925537
     2.710	-0.00000024	      3927613
     2.711	-0.00000032	      3924484
     2.712	 0.00000006	      3919473
     2.713	-0.00000091	      3925337
     2.714	-0.00000008	      3923144
     2.715	 0.00000008	      3924068
     2.716	-0.00000016	      3924550
     2.717	-0.00000048	      3923125
     2.718	-0.00000011	      3922804
     2.719	-0.00000023	      3923270
     2.720	-0.00000070	      3923385
     2.721	-0.00000036	      3922200
     2.722	-0.00000074	      3925271
     2.723	-0.00000059	      3926000
     2.724	-0.00000109	      3922742
     2.725	-0.00000064	      3921462
     2.726	-0.00000045	      3920385
     2.727	-0.00000031	      3921763
     2.728	-0.00000039	      3923260
     2.729	-0.00000031	      3921884
     2.730	-0.00000044	      3922141
     2.731	-0.00000067	      3922653
     2.732	-0.00000003	      3926167
     2.733	-0.00000034	      3921497
     2.734	-0.00000028	      3920921
     2.735	-0.00000030	      3923986
     2.736	-0.00000086	      3926506
     2.737	-0.00000065	      3925846
     2.738	-0.00000090	      3925908
     2.739	-0.00000045	      3922133
     2.740	-0.00000034	      3925168
     2.741	-0.00000075	      3918988
     2.742	-0.00000064	      3923493
     2.743	-0.00000063	      3924483
     2.744	-0.00000021	      3919410
     2.745	-0.00000023	      3922328
     2.746	 0.00000017	      3922214
     2.747	-0.00000004	      3922611
     2.748	 0.00000004	      3920959
     2.749	-0.00000018	      3925534
     2.750	-0.00000068	      3925108
     2.751	-0.00000052	      3919120
     2.752	-0.00000005	      3925467
     2.753	-0.00000014	      3921450
     2.754	 0.00000014	      3921365
     2.755	-0.00000002	      3922577
     2.756	-0.00000038	      3917723
     2.757	-0.00000006	      3920856
     2.758	-0.00000007	      3923824
     2.759	 0.00000001	      3922547
     2.760	-0.00000054	      3921100
     2.761	-0.00000077	      3920353
     2.762	-0.00000030	      3919516
     2.763	 0.00000005	      3918124
